F_UserName,User_nIdx,F_Comment,Label,TextLen
万里的追寻者41043,2594,国外一堆人等着玩呢,0.0,9
万里的追寻者41043,2594,有创新的,0.0,4
万里的追寻者41043,2594,如果原神是癌症，那国产游戏就完了,0.0,16
万里的追寻者41043,2594,节奏别带了,0.0,5
万里的追寻者41043,2594,看pv看不出什么，要等公测，喷也得游戏出来了在喷啊[笑而不语],0.0,31
万里的追寻者41043,2594,还既视感吗？,0.0,6
万里的追寻者41043,2594,坐等公测打脸[笑而不语],0.0,12
柴俊猫16625,2678,米哈游确实名声不怎么好，都有难处，说抄袭的可以，你们喜欢喷抄袭的可以看看谁家抄袭的游戏多，去那喷喷，是不是别的游戏请你们来黑的，我虽然有时候看米哈游也来气，但都不容易。,0.0,84
柴俊猫16625,2678,抄袭这个话题有意思，可以问问其他现在的游戏有几个是原创的。那是黑粉,0.0,33
TheXgoisw,2720,  ,0.0,2
小叻ROKA,451,  ,0.0,2
小叻ROKA,451,之前有关注过，这么快就出了,0.0,13
小叻ROKA,451,2333,0.0,4
阿飘TinnedFish,433,终于可以在ps4 上玩到塞尔达了！[doge],0.0,23
煎饼的红领巾更鲜艳了,832,  来看看有多不要脸,0.0,10
焦糖红辣椒,1492,借鉴也借鉴不到点子上，拿过来给塞一堆花里胡哨既视感爆表的烂街角色一点新意都没有。,0.0,40
焦糖红辣椒,1492,场面弄这么大一点都不嫌丢人么[费解],0.0,18
焦糖红辣椒,1492,花Q[doge],0.0,8
TaTaG,162,唉。,0.0,2
消灭奥特曼的计划_,1027,塞尔达,0.0,3
何其坪,350,醒你妈啊！我林克不睡觉吗？,0.0,13
何其坪,350,哇，塞尔达续作出来了？牛逼呀！！！,0.0,17
糖葫芦不酸吖,884, ,0.0,1
成承承承承承承承,1299,米卫兵上线[doge]期待无能狂吼[污][污],0.0,23
元气燃烧卡路里,2488,   游戏全网抵制真的运行的下去？？？,0.0,19
Chersan_,454, ,0.0,1
Vincent___威少,781,  ,0.0,2
lucks00,1590, ,0.0,1
vic豹,1497,  谢谢老板[二哈],0.0,10
米卫兵没有马76320,2745,米卫兵 没有妈 尤其是 ,0.0,12
米卫兵没有马76320,2745,害 我是真的服辣 米卫兵 属实可怕 偷图强行给自己找牌面  我玩过塞尔达传说黄昏公主直到野炊熬 我玩过鬼泣345熬 我玩过AC全系列熬 一张从复苏神庙刚出来的图这是玩过？一张毫无意义的鬼泣5截图 明眼人一看就是偷的图 我服辣 ,0.0,113
忘掉梦想的愚蠢地球人,326,日常一问，你令天还没垮吗？抄袭狗～[太开心][太开心],0.0,27
青春纪念12138,2266, ,0.0,1
_Drm丶梦想,1516,啥时候出。 ,0.0,6
-豬咪日記-,2431,观望等结果,0.0,5
Silvercrown丶银冠,2267,正义的我不能坐视不管了.jpg,0.0,15
网友牙飞飞,2472,你们真当没人玩过塞尔达…,0.0,12
喵诗人nya,1906,反正有塞尔达续作玩，谁玩你这垃圾，没648能玩？,0.0,24
喵诗人nya,1906, ,0.0,1
喵诗人nya,1906,  快来管管他们，抄袭塞尔达,0.0,14
喵诗人nya,1906,你玩塞尔达不能证明他抄袭就是对的,0.0,16
神女控5542376338,1574,  期待安卓开测,0.0,8
薄荷巴乔,692,在b站在贴吧一直都只是看着别人玩塞尔达，真的是不错佷想玩，问题是没主机，前两天才知道有 原神 这一回事，手机上能玩和塞尔达一样的游戏把我高兴坏了，这下可圆梦了，希望别让我等太久！,0.0,89
薄荷巴乔,692,在b站在贴吧一直都只是看着别人玩塞尔达，真的是不错佷想玩，问题是没主机，前两天才知道有 原神 这一回事，手机上能玩和塞尔达一样的游戏把我高兴坏了，这下可圆梦了,0.0,79
薄荷巴乔,692,难道你不用手机吗，在手机上可以玩到和塞尔达一样的游戏不好吗，难道你每天带着主机出门吗，你不喜欢就不要影响喜欢的人，(手机上能玩塞尔达一定买，问题是可能吗),0.0,77
Y口十子,7,希望制作人员全家升天,0.0,10
Y口十子,7,动作有必要全部照搬？走路姿势也有必要去抄尼尔？自己做一套不是原创？那你告诉我什么叫原创？,0.0,44
Y口十子,7,来来来，你说哪些游戏？愚蠢真是可怕,0.0,17
善良温柔又纯洁的鹤叔叔,1607,  已经完全不要脸了,0.0,10
你怎么可以吃猪肉,2452,那些反问句问抄了什么的米卫兵，这游戏完美还原你妈出殡现场[嘻嘻] 懂？,0.0,35
你怎么可以吃猪肉,2452,还抄了尼尔谢谢,0.0,7
你怎么可以吃猪肉,2452,刚出价格为199谢谢，后面跳的412，这也是se被骂的原因,0.0,29
你怎么可以吃猪肉,2452,我宣布，本楼中里面的米卫兵明天在殡仪馆火化八折起[嘻嘻],0.0,28
你怎么可以吃猪肉,2452,哎呀，真是两头忙呢，一边忙着舔真主一边忙着和正常人对线，真是辛苦你了哦[太开心]。在此忠心祝愿你能大火洗地成功，届时大家会许愿你火化入土一条龙服务八折优惠。,0.0,78
你怎么可以吃猪肉,2452,围育救米过时了，你带便盖饭没得吃了[嘻嘻],0.0,21
兵长死面瘫,882, ,0.0,1
卡卡西的白毛浮绿水,1217, ,0.0,1
_NAYO__,1072,垃圾抄袭游戏滚好吧[嘻嘻][嘻嘻][嘻嘻],0.0,21
白雨幽花松间露,1781,  [doge],0.0,8
hoshif_星风,798, ,0.0,1
鱼昧QAQ,1173,怎么不抽ns＋旷野之息实体卡套餐啊 毕竟是生你养你的人啊[嘻嘻],0.0,32
Sapphire_Dias_Phoenix,273,  这家米哈游做的原神的美术风格及各种要素几乎抄袭贵公司的塞尔达，麻烦处理一下,0.0,39
啪la啪la芃,2349,  ,0.0,2
伊晗韵poi,694,[doge]观望中，失望归失望  奖还是要抽的，万一中了呢 ,0.0,30
盐煮菠萝,2697, ,0.0,1
有才Keith,307, ,0.0,1
Pancras_Loe盧鵬州,2477,腾讯爸爸不管？国区ns上线也没得赚了，最大ip天下第一塞尔达被抄袭了，还不用花一分钱就能玩，谁还买你ns啊？       ,0.0,61
Pancras_Loe盧鵬州,2477,尼玛都炸了，让米哈游按在床上日呢，快去加油助威啊？,0.0,25
Pancras_Loe盧鵬州,2477,旷野之息＋尼尔＋鬼泣＋龙之谷,0.0,14
扶桑桑树,824,图片评论,0.0,4
团成个大球,339,[doge]好想快点玩  ,0.0,13
团成个大球,339,要不要试一试运气呀  ,0.0,11
斯蒂芬徐,8,  ,0.0,2
zc_铃玖,1782,非常期待了,0.0,5
zc_铃玖,1782,好玩就玩爆、就吹爆，最近什么好游戏都没有,0.0,20
zc_铃玖,1782,好玩就玩爆,0.0,5
迈克sssss,2049,希望原神改成多人在线游戏，而不是单机,0.0,18
迈克sssss,2049,我就是喜欢米哈游，来喷死我吧,0.0,14
迈克sssss,2049,不要说了，我就是米卫兵，你一群人在那里叫个屁，我抄你妈呢，你做的出来吗？别走程序了，理念不和，直接开喷，请在我下方留言[馋嘴][馋嘴][馋嘴][馋嘴][馋嘴],0.0,79
东木火火火火,126,怎么不送人ns玩塞尔达？？？真有脸,0.0,17
花南-,1735,塞尔达有多优秀，这个游戏就会有多火。,0.0,18
花南-,1735,它只要能抄到精髓，那它就一定能火，不为别的，因为塞尔达实在是太优秀了，因为我喜欢塞尔达，所以我一定会喜欢原神，只要不被告倒，那就一定会火起来，类似的例子太多了，人心是冷漠的，没有多少人会为了抄袭而放弃这样一款优秀的游戏，更何况这是在对抄袭已经见怪不怪的中国。,0.0,129
花南-,1735,我很喜欢塞尔达，也觉得他很厉害，塞尔达天下第一我认同，塞尔达万物起源我也认同，所以只要原神能有塞尔达%70的精髓，我就一定会去支持他。因为抄袭了塞尔达的游戏，一定会火，也一定很好玩。在这里喷原神真的没有用，只要没被告倒，原神的火爆已经是注定的了，喷只是无能狂怒,0.0,130
花南-,1735,这些人说真的只能无能狂怒，塞尔达有多优秀，原神就有多火，他们有多么喜欢，认同塞尔达，就会有多少人同样喜欢原神，没有多少人会为了抄袭的名头而放弃这样一款优秀游戏的，更何况在中国这个抄袭已经烂大街的地方，与其去操那份与他们无关的心，还不如少扯点蛋，多陪陪父母。,0.0,128
花南-,1735,真不能，做游戏真的很难。比你想象中的要难无数倍。[微笑],0.0,28
花南-,1735,告诉我，抄哪了?一字一句的说出来，不要说“看不出来么?那么像。”这类的话。,0.0,37
D胡多多D,58,抄得还是有点水平的,0.0,9
小天使的翅膀硬了你来打我啊,1426,   冲？,0.0,5
E1ectricChair,1958,  进来对线！,0.0,7
米斯特旺旺,274,这。。。好熟悉的海拉鲁大陆啊[允悲],0.0,18
willlee316,374,  了解一下,0.0,6
储物箱有猪,570,   来寄律师函[doge],0.0,14
打喷嚏的鱼丸,208,我觉得挺好的呀,0.0,7
SUZA陵光,862,恶臭,0.0,2
反粒子啵,1093,令人窒息[拜拜][拜拜][拜拜],0.0,16
易超,793, ,0.0,1
易超,793,来围观抄袭塞尔达的游戏 ,0.0,12
-椰果奶绿,1693,小声bb 评论喷原神的塞尔达云玩家好多哦[失望],0.0,24
猫痣,125,抄袭司马,0.0,4
胖次三,388,這不是抄襲，這是粘貼複製！,0.0,13
Dirk-诺维茨基,213,我觉得可以抽塞尔达[哈哈],0.0,13
老老老老老那啊,1158,你们是真不要脸了，哪怕改一改也行啊，复制粘贴不太好吧弟弟,0.0,28
黑瞳过年,112, ,0.0,1
氧浓空想体,2205,？？？,0.0,3
·黑金兔兔厨·,1424,[吐][吐][吐]旷野之息续作我服，这辈子都不会买,0.0,25
还是那个皮皮呀,310,还原神作，祝你们早日凉凉！别他妈提支持国产，就你们这样的臭鱼烂虾请自己滚进垃圾桶，注意是湿垃圾别走错地方了[吃瓜],0.0,57
飯後失神P,231, ,0.0,1
飯後失神P,231,不送ns是怕他们玩了塞尔达就没人帮你洗了？,0.0,21
被宽恕的白魔,782,别洗了吧，那个火球水球史莱姆，还有八爪鱼怪，跟旷野之息一模一样啊,0.0,32
你这么没种怎么做我的二当家,256,我不服 奖品居然没有ns,0.0,12
Halooz,1709, ,0.0,1
王阿口Echo0O,298, ,0.0,1
眼科学员,1296, ,0.0,1
陪苏老师度过漫长岁月,515,和着我ns白买了？,0.0,9
DEANSZH,1359,  [嘻嘻],0.0,6
iiiaao,601, ,0.0,1
林克林,2379,kao，我论文第一次查重率都没有愿神高,0.0,19
林克林,2379,旷野之息续作由米哈游开发,0.0,12
林克林,2379,请问一样吗？外国缺能制作自主创新游戏的工作室吗？抄了就是抄了，借鉴的太多，这游戏火了风气会不会被带歪,0.0,50
一及万亿,1364, ,0.0,1
Lu5h1ife,489, ,0.0,1
细佬b仔唔姓何,227,祝你游拿不到版号糊穿地心[中国赞],0.0,17
Ohtani17,407,敢不敢送ns[微笑的月亮],0.0,13
班西的面具,294,绝了我日，这相似度也太明显了⑧？卧槽这我洗地都不知道咋给你们洗啊？塞尔达好歹也是个老牌IP，玩家也不少，ns在大陆销量更是不低，你们咋能抄的这么明目张胆啊？别吧大兄弟，你们这么整我洗地都不好意思开口行不行？,0.0,103
铜仁铝精神状况观测中心分院,1339, ,0.0,1
康Connoronnoc,635,  阿港，法务部该上班了,0.0,12
喵了个咪喵喵喵喵,404, ,0.0,1
铁胆高铁侠,538,  塞尔达续作,0.0,7
-YanHal-,517,  来品品这个国产原创塞尔达,0.0,14
NNightRaven,743, ,0.0,1
矬謉_Jason,1435, ,0.0,1
林克没有时间,53,  看看可怜的塞尔达被抄袭了,0.0,14
Abnaq3idmos,159,讲道理，抄袭的部分去掉，剩下的也还是不错的游戏，明明有本事却硬是要去秀下限，实在难以理解。就为了想让大家骂骂上热搜？,0.0,58
想和小羊去吹风,2024,我转了  ,0.0,5
五年高考三年模拟江浙沪分销,843,  有点像哦[doge],0.0,12
假行僧may,831,  之前蹦蹦蹦 就是完全白金的战斗系统，这次竟然敢挑战任天堂最强法务部，膨胀了啊[笑cry],0.0,46
為愛麗絲塗油,577, ,0.0,1
不磕领悟的冰葵鸡不是好衣伞批,1834,建议加抽塞尔达[good],0.0,13
不磕领悟的冰葵鸡不是好衣伞批,1834,建议抽一台ns,0.0,7
_吴叫兽,80,脸都不要了吗？,0.0,7
_吴叫兽,80,抄的真棒[大拇指] 鼓鼓掌,0.0,13
UNDO骨次方,805,要脸么,0.0,3
喵咪北胞,279, ,0.0,1
酱奶瑭鹅,758,捕风的林克？？？？？,0.0,10
moyorl,1279,     ,0.0,5
moyorl,1279, ,0.0,1
伊伊伊然_,55,怎么不抽抽ns[笑而不语][笑而不语][笑而不语],0.0,25
野鸭子与香烟,341,看出来什么了吗 ,0.0,8
我永远喜欢天女目瑛,1779,什么时候登录ns？   别开发了，正统续作出来了[doge],0.0,30
我永远喜欢天女目瑛,1779, ,0.0,1
登总的猫要叫仙贝,2412,抽什么ps4嘛 抽个ns+旷野之息多好[嘻嘻]  出来骂街,0.0,29
里几,267,  ？？？,0.0,5
bgo天下第一,1355,  你们管不管,0.0,7
吨一口大柠檬茶,748,臭不要脸,0.0,4
起风了alive,1177,      万一中了呢,0.0,11
凯伊酱被爆破了,2114,听说白金要出新游戏了 你们是不是安排一下下一作抄袭目标,0.0,27
凯伊酱被爆破了,2114,去看看内测视频吧,0.0,8
凯伊酱被爆破了,2114,精力条？苹果？射箭特效？这也要抄？,0.0,17
Terry_1231,2342,塞尔达续集 ,0.0,6
立志和老番茄成为校友,1489,  明天就可以玩到了！期待！,0.0,14
不知52010,1836, ,0.0,1
GanChongren,509,@官方，我真是小机灵鬼[笑而不语],0.0,17
酒一烟和我不搭,785, ,0.0,1
兔喵酱的幻想,757,    快看看,0.0,7
颜霞-旅游体验师,2075,  转发得奖,0.0,6
胡莱的右手,1333,    ,0.0,4
胡莱的右手,1333,    赶脚还是得有个好肝才行呀。,0.0,17
琥珀h7p9,2479,  嘤嘤嘤想要测试资格[可怜][可怜],0.0,19
白石麻衣亲了察,92,该抽奖了,0.0,4
i唐唐唐唐唐唐,750,  求给个资格就行了 我不贪心,0.0,15
叫某人丶,560,  冲呀,0.0,4
Dear南笙姑娘,1223,  ,0.0,2
勿念无餍,2029,   ,0.0,3
病娇毒舌狂三酱02806,2661,许个愿望吧 　　　∩∩ 　　（´･ω･） 　 ＿|　⊃／(＿＿_ 　／ └-(＿＿＿_／  算了反正也抽不到我 　　 ⊂⌒／ヽ-、＿_ 　／⊂_/＿＿＿＿ ／ 　￣￣￣￣￣￣ 万一抽到我了呢 　　　∩∩ 　　（´･ω･） 　 ＿|　⊃／(＿＿_ 　／ └-(＿＿＿_／ 　￣￣￣￣￣￣  ,0.0,144
花丶若酔,1203,嘛耶 ,0.0,3
鹿王鹿,1974, ,0.0,1
M一颗洋葱,457,#原神# 安卓手机在心疼  ,0.0,14
工口大灰,365,  ,0.0,2
R丶尺子,1535,  没有什么能够阻挡，我对原神的向往～,0.0,19
Oooooooooooops,742,[跪了][跪了][跪了]  ,0.0,14
宫保鸡丁517,2722,   孩他妈 来打游戏,0.0,11
三山四海兔江湖,946,  ,0.0,2
随便的网名_,1310,  米哈游新作《原神》放出了新预告,0.0,17
随便的网名_,1310, ,0.0,1
随便的网名_,1310, ,0.0,1
随便的网名_,1310,  抽奖啊。。。,0.0,8
政泪,1320,想要却不得  ,0.0,7
赶快叫我起床吧,662,  ,0.0,2
_芊芊芝莉_,870,  ,0.0,2
__雪儿_,529,  ,0.0,2
一颗水泡饼饼,581,  ,0.0,2
sid456838,37,蹭游戏机！  ,0.0,7
胡吃海喝的胖伙计,117,我有都落灰了  ,0.0,8
此人核无趣,182,   [doge]ps4,0.0,12
花果要早睡早起,1632,日常转发  ,0.0,6
花果要早睡早起,1632,今天也要痴心妄想的转发  ,0.0,13
伊东酱,1917, ,0.0,1
夜浊无归路tt,2242,   [doge],0.0,9
叁漆贰拾一,1817, ,0.0,1
香菜跑了,2601,  ,0.0,2
忧鱼与熊掌,1313,  ,0.0,2
忧鱼与熊掌,1313,琪亚娜,0.0,3
樱木仙道13_Phoenix,674,复杂了  ,0.0,5
咖喱是阿三,1633,  ,0.0,2
职嘛开花节节高,2420,  ,0.0,2
大美丽的小锦鲤,2441,  ,0.0,2
重庆Chika酱,537,期待中,0.0,3
重庆Chika酱,537,期待,0.0,2
重庆Chika酱,537,  ,0.0,2
胡同酱肉,465,   改2台了，中奖率提高百分之一百,0.0,18
胡同酱肉,465,  支持国产游戏,0.0,8
乖乖宝宝一枚,2457,  ,0.0,2
佐佐木了啊,2654,  ,0.0,2
佐佐木了啊,2654,  ,0.0,2
佐佐木了啊,2654,  ,0.0,2
Yinyangshi66,1702, ,0.0,1
辰魂112,1370,  [二哈][二哈][二哈]中吧,0.0,16
微博抽奖平台,1602,奖品名称：PS4Pro、原初测试资格和派蒙抱枕1份*2人；抽奖时间：2019-06-1512:00:00；抽奖规则：,0.0,58
微博抽奖平台,1602,奖品名称：PS4Pro一台*2人；抽奖时间：2019-06-1512:00:00；抽奖规则：,0.0,46
乌林乌森,250,  PS4！！突突突！！,0.0,12
没茶的小茶壶,680,  感觉挺好玩的哟,0.0,9
DdeJaVuuuuuuuuu,1580,  ,0.0,2
晴玖玥,2022,  冲,0.0,3
风吟剑磬,1591,  求中奖,0.0,5
春风拂面夜色正浓,2625,周五    毅然领奖[作揖],0.0,14
维尔cheers,633,  随便艾特一个,0.0,8
OK小团长-,148,[太开心][太开心][太开心]  ,0.0,17
OK小团长-,148,[太开心][太开心]抽我  ,0.0,14
湖工软件工程1802班团支部,2578,  爱死,0.0,4
湖工软件工程1802班团支部,2578,  你觉得是不是你,0.0,9
我想中一次奖,872,  ps4！,0.0,6
十香Princess2018,2370, ,0.0,1
超级男孩Hero,1587,  ,0.0,2
社畜寻酱,281,  害,0.0,3
道枝一树,2197,  安利！,0.0,5
小小嘿-,1897,[酸] ,0.0,4
Ghost-sky,245,你不中我中呀 嘻嘻  ,0.0,11
世界任务完成了吗,2637,  [doge]cos新方向,0.0,14
小宝宝无敌了,2631,  ,0.0,2
小宝宝无敌了,2631,  ,0.0,2
小宝宝无敌了,2631,  888,0.0,5
小宝宝无敌了,2631, ,0.0,1
我真的是一只小恐龙啊,95,  ,0.0,2
我真的是一只小恐龙啊,95,  ,0.0,2
我真的是一只小恐龙啊,95, ,0.0,1
我真的是一只小恐龙啊,95,  666,0.0,5
我真的是一只小恐龙啊,95,  ,0.0,2
BiBYAk,2108,  ,0.0,2
BiBYAk,2108,  ,0.0,2
BiBYAk,2108,  ,0.0,2
BiBYAk,2108,  ,0.0,2
天都幽兰,2294,在转发一下 ,0.0,6
天都幽兰,2294, ,0.0,1
被簇拥着的寂寞,746,    原神来了,0.0,8
龍丶殇冰,251,  ,0.0,2
XieScorpio,1470,   手机游戏，转一个抽奖哦。,0.0,15
芙芙kira,1086,  现在才看到 马上开奖了[二哈],0.0,17
双山之后花园,2685,    ,0.0,4
神33040,1441,许愿内测资格~！求中奖   ,0.0,14
F秋天的秋田犬,2651,  不知道会不会中奖！,0.0,11
八瓜015,2693,  想玩QwQ,0.0,7
柒夏醉梦尘,1891,  (*￣rǒ￣),0.0,9
Phan晓鸦,1088,  差点漏了一个,0.0,8
看大猫喵喵喵,2180,  我中了就 emmmm中了就emmm嗯٩(•̤̀ᵕ•̤́๑),0.0,31
给大佬递冰阔落,555,  米卫兵！出动！,0.0,9
老年人刚通网,2355, ,0.0,1
冷眸---Sou,1369, ,0.0,1
墨蓝TF,1739,[馋嘴][馋嘴][馋嘴][馋嘴] ,0.0,17
墨蓝TF,1739,[馋嘴]   抽中就玩，不为别的，为了米哈游,0.0,22
KIAAAAAAAA,1258,   还有一个,0.0,7
o唯爱V,1127,  66666,0.0,7
o唯爱V,1127,  ,0.0,2
默默路过的蓬蒿人,2054, ,0.0,1
九处,472,  ,0.0,2
lovepeacemusic1314,2203,  ,0.0,2
安澈c,356,抽我选我  ,0.0,6
错过你笑,545,  ,0.0,2
__CICC__,222,  ,0.0,2
Ray_约定湘南,490,  蹲,0.0,3
火耀天穹,1267,想拥有  ,0.0,5
终极鱿鱼香蕉牛奶象拔蚌,2155,  ,0.0,2
喵和仓鼠是一家,140, ,0.0,1
17173轩辕,400,这游戏画面不错，看视频操作感也应该不差，可以关注下。 ,0.0,27
NESTSIGNIZ,658,  ,0.0,2
三千路云月73629,2470, ,0.0,1
来自B站的金克丝,1024,我来看看与塞尔达有什么区别  ,0.0,15
Antares1906,22,  为了ps4[doge],0.0,13
tangjiahua26344,2618,  ，啊我死了,0.0,7
钥匙会落地,1019,  lei了 lei了,0.0,11
中了大家发,2696,666 ,0.0,4
猪啊豪,409,  ,0.0,2
有栖川橙子,2247,  ,0.0,2
SvS小雨10032,916,   快看，是ps4,0.0,10
不要再吃糖了啊_,851,  抽奖还是要的[嘻嘻],0.0,12
N1ve,1825,希望遇见原神  ,0.0,8
阿尔法雨果,1955,  来玩啊 ,0.0,6
复方晚公子,869,  加倍概率。,0.0,7
复方晚公子,869,  原神！,0.0,5
掰筷子,1406,此刻正是，中奖之时！  ,0.0,12
鸩约QwQ,2268,嘛，我只是想说期待……[太开心]  ,0.0,18
chelly丶,199,  ,0.0,2
QQ08097,2243,  求欧！！！！！！,0.0,10
Popure_,443,  原神（-HYZX-）,0.0,12
狭缝中的光芒,2563,  期待期待(๑˙ー˙๑)  ,0.0,15
狭缝中的光芒,2563, ,0.0,1
穿刺术,1457, ,0.0,1
我不是你的可爱吗,2373, ,0.0,1
即将燃尽的红莲,1461,  只想要测试资格,0.0,9
Beloved_Blood,616,  能给个测试的机会吗,0.0,11
孤剑丶kkk,2023,  中中中！,0.0,6
孤剑丶kkk,2023,  中中中！！！！！！,0.0,11
coco星星星冰乐,198,恶心,0.0,2
Lemon-小猴子,579,  [二哈],0.0,6
進擊的暖寶寶-T_T,165,  ,0.0,2
poi的提督,1624,  =W=rua~！,0.0,10
Dark逆,646,万一中了呢  ,0.0,7
还是喜欢七只假爱豆,190,看吐了[吐],0.0,6
向着太阳奔跑吧,401,这游戏有单机版吗？或者可以不联网组队自己玩 ,0.0,22
林林林有雪,1811,  中奖绝缘体[允悲][泪],0.0,14
容我时醒时醉,1869,  ,0.0,2
itharius-,2478, ,0.0,1
DaftStone,412,  安排,0.0,4
让世界变得更热闹吧,1061,  ,0.0,2
满岛黑黑黑,2326,  ,0.0,2
二十三年雨,1719,  ,0.0,2
打游戏的小李,302,  来呀,0.0,4
注销990011232,392,原神！   ,0.0,6
二三六猫眼,1754,  你这id不吉利啊！,0.0,11
昊哥昊哥耗,638,真实,0.0,2
别说了蚌埠住了,2208,  [doge][doge],0.0,14
多啦Li萌,675,  ,0.0,2
人群中的小黑,1593, ,0.0,1
报于桃花,2210,  ,0.0,2
Centity,876, ,0.0,1
昨天炖的鱼,134,  拉低中奖率,0.0,7
不抽烟CHIRS,772,中中中,0.0,3
凄凄惨惨戚戚年年朝朝暮暮,2597,  转发微博,0.0,6
让我无法抗拒的一次旅行,2596,  转发微博,0.0,6
他他达拉菲草莓味冰激凌凌凌凌,319,  转发微博,0.0,6
一班萌萌哒嘴嘟嘟的幼崽,2600,  注册发,0.0,5
赠与你的山茶花,1847, ,0.0,1
局外者动力羊,2100,  拉低中奖率,0.0,7
你咋这么你为啥,1926,  ,0.0,2
芬forLOVE,666,其实我是为了测试资格.......嗯，是的[馋嘴]  ,0.0,27
啊烽烽烽,932,    ,0.0,4
就是把不爱吃鱼,941,让我也做一波抽奖狗[嘻嘻]  ,0.0,15
白米饭叔叔,1770,#转发抽奖#     求中奖。,0.0,15
诶原来是你喔,2343,  拉低拉低拉低,0.0,8
诶原来是你喔,2343,  拉低中奖率拉低中奖率拉低中奖率求求你们抽中我吧qaq,0.0,28
我什么时候能遇到心软的财神爷,2383,      ,0.0,6
