F_UserName,User_nIdx,F_Comment,Label,TextLen
PC端的炮灰战士,1361,但我喜欢米哈游这家公司，我不希望看到他倒下，我从崩坏二到崩坏三一直都在，我玩游戏就是为了开心不是为了给自己添堵。所以等原神正式上线时我一定会入坑。再说一点我认为说抄袭并没有错，我没有玩过塞尔达旷野之息，但我看过直播（别跟我说什么云玩家，先把云玩家的定义理清楚）,4.0,130
PC端的炮灰战士,1361,为啥都在说抄袭，米哈游崩坏二崩坏三的时候咋没人跳出来说抄袭，崩坏三火了以后就这不对那不对早干啥去了。我个人觉得米哈游在国产手游里是最良心的了，因为他是真的把赚到的钱拿出来提升游戏品质而不是换个皮坑钱。这次的原神是米哈游在努力提升品质的一次尝试，虽然他确实和旷野之息太像了。,4.0,136
阿离没有伞3,1894,游戏什么时候出啊，等不及了,4.0,13
话叨不嗦,2115,感觉这游戏火了本子是少不了的,4.0,14
FallingSternenstaub30637,2581,什么时候二测呀，等的好辛苦[笑cry],4.0,19
假面之月,2609,评论里那帮嚷嚷着抄袭的，爱玩不玩，二测的时候别跟我抢,4.0,26
火焰15710,1341,可真黑暗,4.0,4
暗金之鸦,2067,n,4.0,1
你可拉倒吧的家,2424,塞尔达你好,4.0,5
洛斯里克的活尸,2293,游戏啥时候出来啊!我还蛮期待的。,4.0,16
斯卡布萝,2699,还有多久能玩上,4.0,7
祈---s,2320,个人观点，说全抄是无脑黑了。，抄袭是有的，，但是说全抄就过分了，也有原创所在,4.0,38
YH残次品,1992,抄哪了？抄袭是什么？能请评论区的各位给个说法吗？,4.0,24
杨典侠,2742,原神加油(ง •̀_•́)ง,4.0,14
降在荒原,1833,"得嘞得嘞，现在喷的一个比一个猛，到时候指不定又跑来香一把是不是[挖鼻]？一个二个得着原神往死里喷，搞得自己多重视版权一样，说抄袭tx算得上元祖级别了，咋不见各位重视版权的小将们去伸张正义？举着版权的大盾然后无限膨胀自己优越感实属不可取 塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台",4.0,145
四方羊尊,1529,各位版权卫士在吗？去吧，记得告诉我结果。提醒一下，举报是要实名制的，如果有虚报，是要付法律责任的。加油。,4.0,52
龙炎花火,2491,沙比鹅厂猪厂，刀塔与LOL与农药，杀鸡与补票人格，啥关系瞎子都明白，开着120迈的神庙车闪现CJ想把这块蛋糕搞得谁都吃不了，结果呢？事情闹得大家差点全都吃不了蛋糕，王牌、龙族风评成那样心里真没点B数，害人害己！游戏人的枷锁已经够重了，请水狗疯咬一场，让不让游戏人活了！！！！,4.0,137
风中摇曳zzzas,268,哟！还没死呢？,4.0,7
风中摇曳zzzas,268,倒闭警告,4.0,4
风中摇曳zzzas,268,日常过来看你倒闭,4.0,8
风中摇曳zzzas,268,请倒闭！,4.0,4
风中摇曳zzzas,268,贵公司还没倒闭啊？挺得过今年的中秋节么？,4.0,20
风中摇曳zzzas,268,你这个太假了吧。完全是在抄袭啊,4.0,15
风中摇曳zzzas,268,塞尔达加油！,4.0,6
仙御月,2392,哪个时候公测啊？等的我花都谢了[哼],4.0,18
白色透明玻璃胶,2760,想要二测资格啊！！！[二哈][二哈],4.0,18
白色透明玻璃胶,2760,想要二测资格，,4.0,7
龙丿月之传说_418,991,我没买ps4 我希望将来可以发售ns平台的《原神》,4.0,25
小透明菜叶心,2235,老板啥时候二测啊，等的花儿都谢了,4.0,16
阿杰杰杰杰杰丶,2064,所以啥时候公测！,4.0,8
狂兔X,1733,特来微博观战,4.0,6
神道天穹,2248,节奏大师好多，我顶不住了，这个社会，唉，当年流浪地球我也去顶过，和喷子对线。微博真的烂了，捧着腾讯网易的厂，欺负小厂，给钱帮忙，不给就死，像极了一群网络流氓，果然只有利益永恒。你说是抄袭就是抄袭，你说借鉴就借鉴。你说什么就是什么，你算个什么东西？你是法律?不带利益关系的游戏界权威?,4.0,141
神道天穹,2248,还真就大厂嗷,4.0,6
元首的胖次00658,2629,第一次上微博，实话说吧，微博基本上是垃圾场，粪坑，看不下去。原神是借鉴了，但根本不是照着源代码抄，原创游戏是不可能，就连塞尔达传说，伟大的战神都不是原创，我也不知道一群跟风狗瞎掺和什么，神秘海域和古墓丽影都没想你们这样撕。游戏定论尚不知道，理性评论，盲目跟风黑名单即可。,4.0,135
元首的胖次00658,2629,公测都没有，别怕到时候嫌疑地方最好全改了狠狠黑子两个耳光。王者荣耀不也这样过来的。。。,4.0,43
元首的胖次00658,2629,网易和腾讯也如此，呵呵。,4.0,12
用户6629913103,2530,我为原神换手机,4.0,7
用户6629913103,2530,我大原神牛逼,4.0,6
雪染00000,2344,没玩过什么塞尔达，要是手机出来了我就要玩了，毕竟，手机上没有这种的游戏，看一测的水平我心动了。二次元卡牌我真是玩够了，崩坏三角色基本全了也玩腻了，yj不算玩，因为莫得理智，开石头天天开也开不起。不过秋季活动有的玩了手动滑稽,4.0,111
雪染00000,2344,没玩过什么塞尔达，要是手机出来了我就要玩了，毕竟，手机上没有这种的游戏，二次元卡牌我真是玩够了，崩坏三角色基本全了也玩腻了，yj不算玩，因为莫得理智，其他的阿宅游戏基本没啥了吧。我不管什么游戏抄袭不抄袭，只希望原神不会受到影响，尽量早点上线，内测没抢到…（惨案）,4.0,131
雪染00000,2344,只有要上线是这水平，游戏体验良好的话，我tm氪爆,4.0,24
左凡GT,1357,不要丢脸啊,4.0,5
随和的农铭010,2207,你们这帮喷子有完没完？爬墙，游泳，滑翔伞，你们还有其他姿势吗？哥布林，史莱姆难道不是公用资源吗？这个画风难道不是，米哈游的画风吗？,4.0,65
用户ysg2kn7stw,78,最佳国产游戏就只能非艾希莫属了,4.0,15
搞怪阿毛,1335,恍恍惚惚到了8月8日了，啥时候才能一起玩喃~~,4.0,23
嚛嗣嚛,2607,各位光明之子，请问教廷是哪个方向？听说那里在发抚恤金，我想补贴补贴家用。,4.0,36
为你依蓝,2415,抄不抄袭无所谓，毕竟我是一名玩家，为了玩而玩，世界上游戏很多，撞车的也很多，难道就因为一些地方相似就不玩了？国产游戏虽然很多厂商都走不出抄袭借鉴的怪圈。但也不能不抱有希望。也希望国内游戏厂商都能加把劲，要有自己的核心。我什么游戏都玩，也挺期待原神，但也不希望原神走向一个错误的道路,4.0,140
从心的白泽,2078,期待原神(๑˙ー˙๑),4.0,11
迷眼鳴,2626,各位版权卫士在吗？去吧，记得告诉我结果。提醒一下，举报是要实名制的，如果有虚报，是要负法律责任的。加油。,4.0,52
雨37546,2757,不管怎样加油吧(ง •̀_•́)ง(ง •̀_•́)ง,4.0,27
陌樱璃Cc,2664,腾讯水军继续啊有用吗你喷任你喷我们米哈游的玩家继续玩我们少你们几个玩家还是怎么了[吃瓜][吃瓜][吃瓜],4.0,52
陌樱璃Cc,2664,我寻思全中国就我一个人不知道塞达尔了?,4.0,19
Apeirokalia-,1224,[吐][吐][吐][吐],4.0,12
夏天1227,54,下次抄个大表哥呗，每年抄个年度最佳就够了,4.0,20
黑麒麒,2229,我去，这个游戏抄的真不错[赞][赞]漂亮！给中国游戏涨脸！,4.0,29
支持米哈游键盘侠不服打我,2737,我说句实话喷子没你们说原神抄了这些，莫非你们还能给我搞个拉弓从胯下射吗？跑步是用来爬着走的吗？滑翔伞是用来踩着走的吗？你们当什么不好偏要当弟弟？,4.0,72
支持米哈游键盘侠不服打我,2737,支持米哈游,4.0,5
Kidwills,1188,莫名的眼熟.....,4.0,10
痛哭的栗子88110,2755,支持米哈游,4.0,5
猫叠单数,2662,这游戏一出必死,4.0,7
猫叠单数,2662,抄宁妈的塞尔达呢？垃圾玩意快死吧,4.0,16
猫叠单数,2662,你妈今晚必死,4.0,6
士多啤梨屁,890,哈哈哈哈来吃ACG的瓜[笑cry][笑cry][笑cry][笑cry] （这个抄袭的也太司马了吧,4.0,48
小夏i22633,1977,原神对线群，你行你就来，755953800,4.0,21
Enlien丶,1866,垃圾游戏,4.0,4
Enlien丶,1866,还没凉？,4.0,4
袁yy06119,2122,米哈游没有妈,4.0,6
inxxk236,2475,东半球最强法务部联合腾讯南山法院请求一战!,4.0,21
三三一L,1714,加油迷糊游 希望你们早日倒闭,4.0,14
逢坂英14380,2473,和东半球最强法务部对线？,4.0,12
小唐Thomas,887,要点脸不？,4.0,5
逆天围脖_,147,"技术牛逼,但策划死妈????????????裁缝作品?",4.0,27
星野爱弋,2752,建议上架ns骑脸输出[太开心],4.0,15
打死那个沢学家61589,2668,有本事你上ns,4.0,7
MC不好玩QAQ_772,1517,为啥不送ns？歧视任天堂？,4.0,13
烟花飞渡似水流年61558,1626,期待一波不知道什么配置可以带。。。。。。,4.0,20
烟花飞渡似水流年61558,1626,很明显，米哈游动到大佬的蛋糕了。。。还有晚上人的脑子真的是一个人长大的,4.0,35
烟花飞渡似水流年61558,1626,因为网络巨婴的脑子已经被水军完全带这跑了,4.0,20
C纯属娱乐,1507,抄袭狗  米哈游,4.0,8
呵呵呵呵不了情_01,1858,如何一分钱不花吧一个游戏宣传出去[允悲],4.0,20
Ahtaler,2549,居然有PC！原神加油，米哈游冲冲冲！,4.0,18
Kehan_Zhang,2528,继续加油抄出更厉害的屎喂你的米卫兵垃圾玩家吧，相信你们可以,4.0,29
Kehan_Zhang,2528,抄袭大厂的护短狗你妈 必死,4.0,13
Rmbaci,1250,我们项目组立项之后一年都没有进展 自从玩了塞尔达之后茅塞顿开[兔子],4.0,34
Rmbaci,1250,那些洗地的米卫兵 能不能爪巴 看的爷要吐了,4.0,21
Rmbaci,1250,咱也别骂了 摆明就是碰瓷营销 那些人喜欢吃这口屎就让他们吃呗 他们认为冰淇淋和屎长的一样[太开心],4.0,49
Rmbaci,1250,米卫兵又来云游戏了？ 云通关？,4.0,15
Rmbaci,1250,我宣布米卫兵们没有妈,4.0,10
Rmbaci,1250,你错了这是17年的,4.0,9
Rmbaci,1250,对不起我用手机 我也有ns 我出门照样带着玩 坐地铁的时候掏出来玩塞尔达传说[太开心] 不像你们玩个还 原神 作的游戏,4.0,59
Rmbaci,1250,你好意思把我育碧大哥搬出来？ 脑残我问你玩过育碧的游戏没有,4.0,29
桃之夭夭85427,2734,安卓服什么时候才能上线啊！,4.0,13
潇章至极,2305,哈哈呵呵,4.0,4
本熊与曦,1755,哈特诺海还行,4.0,6
命君行道,2125,设什么游戏玩我无聊死了,4.0,11
命君行道,2125,什么时候可以玩啊,4.0,8
要不要和我扳手腕81282,2635,我只想早点玩到这款游戏  不管他抄没抄袭,4.0,20
wjc59473,2731,我想玩啊 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,4.0,29
wjc59473,2731,视频不就是预告吗,4.0,8
wjc59473,2731,中奖是不可能的,4.0,7
wjc59473,2731,中奖是不可能的这辈子都不可能,4.0,14
任胖AWSL,233,快2测吧！,4.0,5
任胖AWSL,233,哈哈哈 画质好啊,4.0,8
书上的河,1056,十分喜欢这款游戏。,4.0,9
一般通过咸鱼,1603,在？为什么不抽ns？连爹都不认了？,4.0,17
喔闷骇行吧,1235,搞不明白，如果真抄袭任天堂自然会通过法律途径追究责任，结果现在任天堂还没动静，玩家先作出判决了，有点厉害,4.0,52
sirsirssirr,2233,为啥奖品不是ns啊？,4.0,10
心事说给影子听_20210,2329,多久上线呢,4.0,5
简直日了狗了,587,扫墓,4.0,2
别开腔_自己人,2145,实在找不到好抄袭的  建议你多看看国内动作电影  比如：武器可以用笛子啊什么的   懒得开创 抄现成的 不好  实在没点子  开放玩家有奖征集   好的游戏不怕玩家等待   赶紧改吧   之前的白抄了,4.0,100
别开腔_自己人,2145,你怕是没看到原神传说：中国人之息,4.0,16
别开腔_自己人,2145,索尼拿米哈游当枪使,4.0,9
别开腔_自己人,2145,emmmm 关注的ig 崩坏三居多  你为啥不关注点索尼要出啥游戏呢,4.0,34
别开腔_自己人,2145,国产游戏还能再外？那和盗版有啥区别,4.0,17
别开腔_自己人,2145,然后米哈游拿粉丝当枪使,4.0,11
别开腔_自己人,2145,不氪金算我输,4.0,6
别开腔_自己人,2145,说实话 鄙视链存在很久了,4.0,12
别开腔_自己人,2145,还有pc ps4,4.0,8
冰白__,974,特地围观，瞧瞧这是人干的事吗……,4.0,16
柳树树76,926,滚,4.0,1
秋雨夜阑,2652,加油[肌肉],4.0,6
写作文的小头儿子,751,[竖中指]国产游戏终于走出了抄袭之路[竖中指]  [竖中指] 直接跌入100%复刻的深渊[竖中指],4.0,49
雨取红叶,1969,吃瓜吃瓜,4.0,4
元梦星,2606,我觉的只有一个办法可以拯救原神的口碑，那就是把它改为单机买断制。大家同意的点个赞,4.0,40
心焰飘零,1659,为什么不送ns呢,4.0,8
夏桐哦i,2086,我觉得一等奖应该换成ns＋塞尔达[二哈],4.0,20
夏桐哦i,2086,卡通渲染不是塞尔达的专利，比如二之国这类的，但这种缝合怪游戏做出来不就完全是找喷么,4.0,41
林焕文201906,2728,原神将来会运用5G技术吗？,4.0,13
手指指天脚踏地,1579,你抄你妈呢,4.0,5
微笑是最好的莫样,1268,牛逼啊， 塞尔达都抄上了。一直以为这两年国产游戏进步大呀， 没想到你这一步就到3A大作。真是牛逼啊。真厉害[鼓掌][鼓掌][鼓掌]。   你尽管抄，    你要是能完全复刻一个塞尔达，那也算你厉害，   要是以后老任出一个游戏，你抄一个游戏，那但怕你可以干翻腾讯了。加油。  不过说实话任天堂哪有你牛逼哦[大拇指],4.0,157
用户6178590069,2183,缝合怪,4.0,3
caijzt,2090,贵公司的策划和设计的妈是不是应该移入墓地啊,4.0,21
Jerrylan一直在,2325,为什么不送ns呢,4.0,8
在的话v我10吃饭,1316,博主，你这个塞尔达的mod怎么打的，急，在线等,4.0,23
好运小枣呀,2118,你抄你有理，任天堂肯定告不了你，打官司打不赢你。你厉害哦,4.0,28
昨日之GE,1787,抄吧，你火了，大家都抄，国产优秀独立作品越来越少，你挣的盆满钵满，国产游戏发展史上也必定有你的臭名嗷,4.0,50
建议微博尽快倒闭,1855,图片评论,4.0,4
三三喵呀,1502,请问什么时候能在ns上玩到原神呢[狗脸],4.0,20
司徒夙愿,2429,"什么时候""借鉴""只狼，不然天天捧着手提玩非常痛苦，如果""借鉴""成手机版，我肯定砸锅卖铁地氪",4.0,45
阿西墨夫,2176,跪着赚钱 国产骄傲,4.0,9
Ltiwx,2358,米哈游下个游戏准备抄什么我去玩玩,4.0,16
路障桑,2492,我对原神不求别的，只求你能有一些东西,4.0,18
travis-B,1184,如果这个游戏活下来并且火了，那么以后中国的游戏就真的没救了。,4.0,30
LA-Ho,2004,烂泥扶不上墙，抄袭。这公司早就应该垮了,4.0,19
sex反转异装癖lesbian,1887,你这是要和东半球最强法务部比高矮,4.0,16
sex反转异装癖lesbian,1887,我想起了之前鬼泣5抄袭崩坏三的事[笑哭了][笑哭了][笑哭了],4.0,31
MignonNeiafu,2398,要是原神火了，那也太恶心了。,4.0,14
vocaloid丶亚北,2394,原神官方终于没装死了，我只搬运扩散这个帖子，怎么看，怎么理解那是你们的事情，美化自己也好，觉得没问题也好，都别来跟我撕行不？（复制粘贴）,4.0,68
鱼饼干_Z,108,为什么你只会抄袭？？？[费解][费解][费解],4.0,23
START_DASH,584,你游有看辰东的小说肾虚吗？看看最新一章的章节名，好像还少了四个字的前缀，后面是天下无敌[二哈],4.0,47
START_DASH,584,可惜有了好技术，却没有好原创~,4.0,15
风语如歌wind,1828,等不及的建议先玩塞尔达嗷,4.0,12
大风车小火轮,1079,塞尔达和你们的“还原神作”都是游戏界的里程碑。前者是冠誉全球、带给无数人感动的神作；而你们如果在国内火了，将导致一个风投不再支持原创、全厂抄袭复制的时代来临。要不要当这个千古罪人，你们好自为之吧。,4.0,98
大风车小火轮,1079,整合一下目前米哈游水军的几个模版：1.你们不玩我们玩，到时候别真香/挤服务器（迷之自信式） 2.抄不抄关我屁事，我就要玩，有本事告去啊（二流子逻辑式）3.塞尔达什么东西？听都没听过（井底之蛙式）4.国产游戏起步难，好玩最重要（毒鸡汤式）5.国内不就这样么？人类不就这样么etc.（自作聪明式）,4.0,146
大风车小火轮,1079,举个胶圈的例子，当年国内的盗版大班龙桃子在日本那边也有很多人叫好。无下限拥护假货的人是不分国籍的，版权意识是从立法和司法实践中体现出来的，消费者只能严于律己。,4.0,79
大风车小火轮,1079,看在你认真的份上。现在分析的文章很多，没有一个喷这游戏的就只抓住动作这个点不放。如果只是人物动作、美术渲染像，那还能忍（崩坏三的人物动作老生常谈了），而这货，从场景细节、怪物设计到交互系统、游戏UI直接“复制粘贴“，说白了就是个MOD而已。说它碰瓷抄袭都是给面子。,4.0,132
Satune00,2110,有能力不去做反而这么明显地抄袭？真是让人失望， 不知道你们是怎么想的，看来中国人不配拥有好游戏这句话在这个场合完美体现了[黑线],4.0,64
巧克力-1771,585,国产塞尔达？,4.0,6
巧克力-1771,585,中奖礼品，我要 ns和塞尔达旷野之息,4.0,18
巧克力-1771,585,奖品想要ns和塞尔达，能考虑一下需求吗？,4.0,20
织哦哟哟哟,2360,为啥ns游戏你要送PS4?策反啦？,4.0,17
靠Qiang站,739,辣鸡[弱],4.0,5
拥抱世界37808,2634,安卓服最早到什么时候会上线呢？,4.0,15
但你却说太遥远丶,653,老任快给发个律师函,4.0,9
叠起的滚滚,2650,2019年度最佳游戏原神预订，不服来辩[并不简单][并不简单],4.0,31
恶魔面包201807,2517,自己写2000字论文真的痛苦，况且还是水课，还是随便抄一篇吧，反正老师也是心知肚明。然后看到了原神抄袭塞尔达：太无耻了。,4.0,60
能吃的香菜,1413,哇,4.0,1
TOZZ_NextGen,84,这照搬式抄袭简直比语音卖挂还丢人,4.0,16
卢本开_55挂,1380,你妈死了,4.0,4
零梦依晨,2544,建议一等奖抽的是ns而不是PS4[微笑],4.0,20
哇咔咔201811,2384,不是应该抽ns吗？,4.0,9
make_96,2230,宇宙第一神作预定嗷冲冲冲[太开心][太开心],4.0,22
旧爱201108,1753,要脸不？,4.0,4
长空sama,1229,真臭,4.0,2
普通Paranoia,1999,我觉得它很像，觉得它很烂是我个人的事，我不玩就完事了。干嘛非得拉别人一起骂？,4.0,38
十年待秋,2005,麻烦你们喷的别和我们抢这内测资格让我们嘴上和心里都想玩的求仁得仁行吗,4.0,34
elpsyvam,2202,我觉得一等奖应该送ns加塞尔达传说旷野之息[二哈],4.0,25
elpsyvam,2202,某种意义上来讲挺牛批 的...塞尔达的美术风格不是说抄就好抄的[允悲],4.0,35
仿生奶盖会梦见电子拌饭嘛,1968,真是对不起， 我塞尔达不该抄袭原神,4.0,17
清风听雨Zz,1986,洗地群号发一下[太开心],4.0,12
清风听雨Zz,1986,求求你别祸害主机游戏了[弱],4.0,14
pluckooo,698,带哥们加大力度，这种东西还是死了好,4.0,17
璃喵82740,2257,辣鸡厂商  本来对米哈游印象还不错，现在已经不会再去玩你们的游戏了,4.0,33
迈克sssss,2049,希望原神改成多人在线游戏，而不是单机,4.0,18
迈克sssss,2049,我就是喜欢米哈游，来喷死我吧,4.0,14
迈克sssss,2049,不要说了，我就是米卫兵，你一群人在那里叫个屁，我抄你妈呢，你做的出来吗？别走程序了，理念不和，直接开喷，请在我下方留言[馋嘴][馋嘴][馋嘴][馋嘴][馋嘴],4.0,79
叫啥也行知道吗,1645,太明显了。我不知道你们是怎么想的。,4.0,17
庄鑫涵23839,2073,国产游戏什么时候才能在掉这抄袭的帽子哎悲哀,4.0,21
西楼三千院,1988,为什么不送ns啊？,4.0,9
西楼三千院,1988,有点好奇  那些怀揣梦想进入米哈游的人  在“做”这款游戏时是抱着怎样的心情,4.0,38
啃啃手sssss,1971,官博即将沦陷，请米卫兵速度支援[二哈],4.0,19
花南-,1735,塞尔达有多优秀，这个游戏就会有多火。,4.0,18
花南-,1735,它只要能抄到精髓，那它就一定能火，不为别的，因为塞尔达实在是太优秀了，因为我喜欢塞尔达，所以我一定会喜欢原神，只要不被告倒，那就一定会火起来，类似的例子太多了，人心是冷漠的，没有多少人会为了抄袭而放弃这样一款优秀的游戏，更何况这是在对抄袭已经见怪不怪的中国。,4.0,129
花南-,1735,我很喜欢塞尔达，也觉得他很厉害，塞尔达天下第一我认同，塞尔达万物起源我也认同，所以只要原神能有塞尔达%70的精髓，我就一定会去支持他。因为抄袭了塞尔达的游戏，一定会火，也一定很好玩。在这里喷原神真的没有用，只要没被告倒，原神的火爆已经是注定的了，喷只是无能狂怒,4.0,130
花南-,1735,这些人说真的只能无能狂怒，塞尔达有多优秀，原神就有多火，他们有多么喜欢，认同塞尔达，就会有多少人同样喜欢原神，没有多少人会为了抄袭的名头而放弃这样一款优秀游戏的，更何况在中国这个抄袭已经烂大街的地方，与其去操那份与他们无关的心，还不如少扯点蛋，多陪陪父母。,4.0,128
花南-,1735,真不能，做游戏真的很难。比你想象中的要难无数倍。[微笑],4.0,28
花南-,1735,告诉我，抄哪了?一字一句的说出来，不要说“看不出来么?那么像。”这类的话。,4.0,37
Goaheadbb,75,如果此游氪金，那我奉劝大家直接入手ns和塞尔达,4.0,23
palleed,1420,在？为什么一声不吭，有阴谋？,4.0,14
又懒又丑还自我感觉良好的死傲娇,2165,"cf,qq飞车，英雄联盟，我求你们版权意识强的快去喷真的，dota跟联盟这么多年咋不见你们出来主持公道",4.0,51
已非意中人,1427,这简直就是欺负玩家,4.0,9
_负加号,470,呕,4.0,1
驯龙高手尹志平198102,1856,这pv  基本放心～ 僵硬的一批～ 东拼西凑 就完事了～,4.0,28
驯龙高手尹志平198102,1856,我叼你妈的  人家厂商以为的的确没啥错[二哈] 你看看多少铁憨憨～,4.0,33
Kotani_,810,请问这是塞尔达的页游视频广告吗,4.0,15
Kotani_,810,眼睛不需要可以捐给需要的人，脑子不好使是真的没人需要的，抄袭指全抄一模一样的，相识是画风相似但是完全不一样,4.0,53
ccczzzyx,1666,抄袭者和水军没妈  啊不好意思 无中生妈,4.0,20
churches12,2062,自己是没有脑子嘛，拿来就用，改也不改的，自己脑子是用来当球踢的嘛,4.0,32
筷子吹雪,2670,我塞尔达游戏时间155小时，可以在你司当策划吗 ?,4.0,25
长得憨厚,947,建议没有内测资格的去玩塞尔达体验低配原神,4.0,20
西木可Crowe,1504,不管咋说，你们不控评，这件事还挺值得尊敬的；游戏就算了,4.0,27
洁哥不要啊,2422,明日方舟不是挺好玩的[费解],4.0,14
蓝天上的黑云,1682,塞尔达牛批,4.0,5
fababaaaaa,789,是任天堂提不动刀了？，,4.0,11
越千孤47203,1664,希望原神的策划不要像崩坏三的策划一样司马,4.0,20
陈超超c,211,什么时候公测有人知道吗,4.0,11
Risuto,838,你们该送ns啊,4.0,7
你又懂了i,1222,你爬爬爬爬爬爬爬爬,4.0,9
八涩诶居湄惹,2465,旷野之息  尼尔 鬼泣   告诉我，还有那个游戏没列出来？,4.0,29
麥芽狼,252,真辣鸡,4.0,3
-MilkTeatime-,2550,你一等奖送ps4pro？你咋不送ns呢？不是都说没抄袭吗？送个ns好让我去玩塞尔达。其实我后来想想，PS4pro也可以，我还可以玩尼尔和鬼泣5。,4.0,72
-MilkTeatime-,2550,那是因为中国现在的游戏市场太恶臭了。有太多烂公司败坏市场，比如还原神作,4.0,35
whoischris,764,借鉴就借鉴，毕竟行业标杆而我们才刚起步，但请给出credits,4.0,31
风中的苏鲁德63895,2653,在?怎么不送个塞尔达典藏版?,4.0,14
月虫L月蚀,2442,求内测资格,4.0,5
淦淦3478602262,1022,我倒想看看，你这个还原神作的结局，不过总会有一些没脑子的喜欢你这种垃圾,4.0,35
淦淦3478602262,1022,你妈今晚必死喔，恰烂钱,4.0,11
飯後失神P,231, ,4.0,1
飯後失神P,231,不送ns是怕他们玩了塞尔达就没人帮你洗了？,4.0,21
东南亚在逃战犯,1694,你抄你妈呢,4.0,5
活的2018,2448,你不该送ps4啊，你该送ns啊,4.0,15
linuxer和笨兔兔,801,尼尔之泣5：猎人原罪之旷野序章——旷野之息,4.0,21
linuxer和笨兔兔,801,人家的工作,4.0,5
linuxer和笨兔兔,801,人家拿水晶的，能累吗,4.0,10
linuxer和笨兔兔,801,你很坏，对游戏业很坏，对米哈游很坏,4.0,17
linuxer和笨兔兔,801,这些所谓的米卫兵都不是游戏玩家,4.0,15
linuxer和笨兔兔,801,人家只是美术风格相同,4.0,10
linuxer和笨兔兔,801,这种他妈也叫正事？尼玛明明你坐拥崩坏的IP，就算是美术风格一样我都认了，尼玛你像素级复制,4.0,44
北蜩昵称不可用,1238,药店碧莲,4.0,4
千鸟一二三,2426,看了pv我就突然想把之前卖了的塞尔达买回来了,4.0,22
万中无一的绝世高手ll,1695,垃圾游戏,4.0,4
僵尸时代2277,1450,借鉴的不错，希望收费也一起借鉴，别让我看到什么328和648。借鉴就找好的地方借鉴，而不是让你借鉴出别的游戏的一个壳来继续推销卖不出去的水晶钻石,4.0,72
Lost_2021,116,我就想问……众泰的汽车某些车型，部分外观和某些豪华品牌相似度极高，你们能说这也是人家的原创？昂哈？只因为里面的发动机不一样就是原创了？昂？[阴险],4.0,73
Lost_2021,116,都是一群没有玩过塞尔达的人才说，塞尔达抄袭原啥来着……掩耳盗铃的悲哀。,4.0,35
